location_id,date,temperature_2m,precipitation,wind_speed_10m,relative_humidity_2m,surface_pressure,cloud_cover,shortwave_radiation,year,month,day
lk_matara,2022-11-04 00:00:00+00:00,25.829166666666666,10.5,3.0225000000000004,89.70833333333333,1010.475,80.5,206.83333333333334,2022,11,4
lk_matara,2022-11-05 00:00:00+00:00,24.854166666666668,32.8,2.669583333333333,92.66666666666667,1011.3958333333334,99.875,69.0,2022,11,5
lk_matara,2022-11-06 00:00:00+00:00,25.645833333333332,5.8,1.5533333333333335,87.54166666666667,1011.1125000000001,95.66666666666667,111.625,2022,11,6
lk_matara,2022-11-07 00:00:00+00:00,25.945833333333336,3.0,1.3254166666666667,86.25,1010.6750000000001,96.33333333333333,188.08333333333334,2022,11,7
lk_matara,2022-11-08 00:00:00+00:00,25.929166666666664,15.400000000000002,1.3983333333333334,86.91666666666667,1009.9541666666668,98.58333333333333,218.08333333333334,2022,11,8
lk_matara,2022-11-09 00:00:00+00:00,25.808333333333334,16.0,1.2929166666666667,88.20833333333333,1009.6875,97.20833333333333,155.95833333333334,2022,11,9
lk_matara,2022-11-10 00:00:00+00:00,25.900000000000002,5.9,1.6854166666666668,90.41666666666667,1009.1958333333333,97.16666666666667,125.41666666666667,2022,11,10
lk_matara,2022-11-11 00:00:00+00:00,26.400000000000002,0.8999999999999999,3.8720833333333338,82.0,1009.2666666666668,83.29166666666667,236.875,2022,11,11
lk_matara,2022-11-12 00:00:00+00:00,25.78333333333333,13.900000000000002,2.8983333333333334,87.125,1010.1,94.33333333333333,203.83333333333334,2022,11,12
lk_matara,2022-11-13 00:00:00+00:00,25.916666666666668,9.1,1.3270833333333332,88.83333333333333,1010.3833333333333,99.95833333333333,124.29166666666667,2022,11,13
lk_matara,2022-11-14 00:00:00+00:00,25.34166666666667,16.3,1.9045833333333333,91.0,1011.1374999999999,98.16666666666667,141.375,2022,11,14
lk_matara,2022-11-15 00:00:00+00:00,25.8125,8.8,1.105,87.25,1010.8791666666666,99.75,164.95833333333334,2022,11,15
lk_matara,2022-11-16 00:00:00+00:00,25.912499999999998,5.5,1.8929166666666666,87.0,1009.7083333333334,99.04166666666667,210.04166666666666,2022,11,16
lk_matara,2022-11-17 00:00:00+00:00,26.59583333333333,0.0,2.157083333333333,82.25,1009.0541666666667,67.04166666666667,259.0416666666667,2022,11,17
lk_matara,2022-11-18 00:00:00+00:00,26.620833333333334,0.0,1.845,81.625,1009.0958333333333,91.70833333333333,240.83333333333334,2022,11,18
lk_matara,2022-11-19 00:00:00+00:00,26.858333333333334,0.1,2.580416666666667,82.16666666666667,1008.2624999999999,76.125,245.58333333333334,2022,11,19
lk_matara,2022-11-20 00:00:00+00:00,26.8125,0.2,2.7870833333333334,81.0,1007.8000000000001,50.791666666666664,257.2083333333333,2022,11,20
lk_matara,2022-11-21 00:00:00+00:00,26.770833333333332,0.0,4.068333333333333,76.79166666666667,1008.6875,21.666666666666668,253.29166666666666,2022,11,21
lk_matara,2022-11-22 00:00:00+00:00,26.912499999999998,0.5,4.053333333333334,79.20833333333333,1009.3125,25.375,238.25,2022,11,22
lk_matara,2022-11-23 00:00:00+00:00,27.004166666666666,0.0,4.038333333333333,76.70833333333333,1010.1041666666666,43.541666666666664,255.33333333333334,2022,11,23
lk_matara,2022-11-24 00:00:00+00:00,26.916666666666668,1.4000000000000001,2.7529166666666662,81.79166666666667,1010.2958333333332,79.875,242.41666666666666,2022,11,24
lk_matara,2022-11-25 00:00:00+00:00,26.358333333333334,2.8000000000000003,1.4808333333333332,84.41666666666667,1010.5124999999999,71.45833333333333,226.875,2022,11,25
