location_id,month,temperature_2m,precipitation,wind_speed_10m,relative_humidity_2m,surface_pressure,cloud_cover,shortwave_radiation,hours,country,latitude,longitude,elevation_m,elevation_km
in_kanyakumari,7,26.72983870967742,0.9193548387096775,5.356532258064516,82.06989247311827,1005.4877688172044,74.25940860215054,259.872311827957,744,IN,8.0883,77.5385,33.0,0.033
in_kanyakumari,8,26.00927419354839,1.064516129032258,5.168938172043011,83.34543010752688,1006.5065860215054,83.49327956989248,226.94623655913978,744,IN,8.0883,77.5385,33.0,0.033
in_kochi,1,26.157526881720432,0.7870967741935483,1.2979032258064516,75.20967741935483,1011.7637096774193,37.39381720430107,226.86155913978496,744,IN,9.9312,76.2673,6.0,0.006
in_kochi,2,27.011160714285715,0.5178571428571428,1.266830357142857,75.16815476190476,1010.2760416666666,44.611607142857146,244.45833333333334,672,IN,9.9312,76.2673,6.0,0.006
in_kochi,3,28.017741935483873,0.732258064516129,1.2851209677419355,76.46774193548387,1009.3174731182795,24.211021505376344,262.2043010752688,744,IN,9.9312,76.2673,6.0,0.006
in_kochi,4,28.99375,1.7400000000000002,1.3817083333333333,77.48611111111111,1008.2669444444443,45.19444444444444,255.45416666666668,720,IN,9.9312,76.2673,6.0,0.006
in_kochi,5,27.21532258064516,13.112903225806452,1.3488978494623656,86.52822580645162,1007.816935483871,89.99596774193549,167.55376344086022,744,IN,9.9312,76.2673,6.0,0.006
in_kochi,6,26.25,14.209999999999999,1.3669861111111112,89.05416666666666,1009.66875,93.89027777777778,147.13333333333333,720,IN,9.9312,76.2673,6.0,0.006
in_kochi,7,26.27405913978495,10.461290322580645,1.5467473118279569,87.80645161290323,1009.5591397849462,93.3991935483871,178.03091397849462,744,IN,9.9312,76.2673,6.0,0.006
in_kochi,8,25.614247311827956,13.193548387096772,1.5585080645161289,89.15456989247312,1010.652688172043,89.48387096774194,154.15994623655914,744,IN,9.9312,76.2673,6.0,0.006
in_kodaikanal,1,13.915994623655914,1.8129032258064517,1.3539516129032259,74.8508064516129,797.8254032258064,54.24731182795699,215.31182795698925,744,IN,10.2381,77.4892,2085.0,2.085
in_kodaikanal,2,15.022767857142856,2.182142857142857,1.3403125,70.18303571428571,797.2113095238095,57.802083333333336,242.16369047619048,672,IN,10.2381,77.4892,2085.0,2.085
in_kodaikanal,3,16.156720430107526,1.564516129032258,1.287943548387097,61.63306451612903,796.6551075268818,26.197580645161292,281.53494623655916,744,IN,10.2381,77.4892,2085.0,2.085
in_kodaikanal,4,18.022916666666667,2.5599999999999996,1.2550555555555556,64.14722222222223,796.7833333333333,48.640277777777776,281.98055555555555,720,IN,10.2381,77.4892,2085.0,2.085
in_kodaikanal,5,17.621639784946236,8.8,1.225456989247312,79.24059139784946,795.5188172043011,83.96370967741936,226.81989247311827,744,IN,10.2381,77.4892,2085.0,2.085
in_kodaikanal,6,17.08972222222222,8.306666666666667,1.4145416666666668,81.53333333333333,795.8994444444444,87.65138888888889,199.94027777777777,720,IN,10.2381,77.4892,2085.0,2.085
in_kodaikanal,7,17.1880376344086,3.661290322580645,1.6790860215053764,77.4260752688172,795.5051075268818,89.26209677419355,225.09274193548387,744,IN,10.2381,77.4892,2085.0,2.085
in_kodaikanal,8,16.49475806451613,7.816129032258065,1.6478897849462366,82.32795698924731,795.9260752688172,86.9260752688172,203.31451612903226,744,IN,10.2381,77.4892,2085.0,2.085
in_lachen,1,3.1581989247311824,12.822580645161292,0.9808198924731183,83.19623655913979,748.6770161290322,70.36693548387096,118.61962365591398,744,IN,27.7287,88.5565,2567.0,2.567
in_lachen,2,3.6708333333333334,14.521428571428572,0.9219345238095238,86.48511904761905,748.4254464285715,72.52827380952381,135.94940476190476,672,IN,27.7287,88.5565,2567.0,2.567
in_lachen,3,5.379435483870968,20.303225806451614,0.8763440860215054,92.9260752688172,748.291129032258,82.47446236559139,158.07123655913978,744,IN,27.7287,88.5565,2567.0,2.567
in_lachen,4,7.085277777777777,20.783333333333335,0.8843472222222223,91.9,748.3709722222222,86.33194444444445,179.625,720,IN,27.7287,88.5565,2567.0,2.567
in_lachen,5,9.671908602150538,15.848387096774195,0.8279301075268818,90.60618279569893,750.136693548387,82.15725806451613,183.34677419354838,744,IN,27.7287,88.5565,2567.0,2.567
in_lachen,6,13.341666666666667,27.213333333333335,0.8327361111111112,92.5125,751.0808333333333,89.4,173.73333333333332,720,IN,27.7287,88.5565,2567.0,2.567
in_lachen,7,15.010483870967741,34.31290322580645,0.7671236559139785,94.97849462365592,751.3384408602151,94.66935483870968,158.56586021505376,744,IN,27.7287,88.5565,2567.0,2.567
in_lachen,8,14.839516129032258,35.91935483870968,0.7474865591397849,94.23924731182795,752.2549731182795,94.08602150537635,157.01344086021504,744,IN,27.7287,88.5565,2567.0,2.567
in_madurai,1,24.300806451612903,0.9096774193548387,2.5581048387096774,66.94220430107526,998.0440860215054,47.108870967741936,205.20833333333334,744,IN,9.9252,78.1198,141.0,0.141
in_madurai,2,26.361607142857142,0.6785714285714286,2.2108184523809524,61.40327380952381,996.3154761904761,51.15029761904762,236.77380952380952,672,IN,9.9252,78.1198,141.0,0.141
in_madurai,3,28.861155913978497,0.4129032258064516,1.559489247311828,56.876344086021504,994.6168010752689,16.236559139784948,280.1989247311828,744,IN,9.9252,78.1198,141.0,0.141
in_madurai,4,31.449027777777776,0.1,1.5472222222222223,55.48888888888889,992.9529166666666,41.77777777777778,286.2347222222222,720,IN,9.9252,78.1198,141.0,0.141
in_madurai,5,30.258064516129032,2.3806451612903223,1.4757661290322581,64.03091397849462,991.353629032258,74.61424731182795,237.2755376344086,744,IN,9.9252,78.1198,141.0,0.141
in_madurai,6,30.914444444444445,1.1333333333333333,2.089541666666667,55.768055555555556,992.2433333333332,79.30972222222222,227.97916666666666,720,IN,9.9252,78.1198,141.0,0.141
in_madurai,7,31.556317204301077,0.3935483870967742,1.950255376344086,49.880376344086024,991.6622311827956,84.50806451612904,234.24193548387098,744,IN,9.9252,78.1198,141.0,0.141
in_madurai,8,30.192741935483873,1.6161290322580646,1.7112500000000002,56.32392473118279,992.7462365591397,84.64381720430107,214.79032258064515,744,IN,9.9252,78.1198,141.0,0.141
in_munnar,1,18.278360215053763,1.3709677419354838,1.469475806451613,73.20295698924731,857.480376344086,45.40456989247312,221.3521505376344,744,IN,10.0889,77.0595,1461.0,1.461
in_munnar,2,19.306994047619046,2.4035714285714285,1.2342857142857142,70.49404761904762,856.7802083333333,49.40922619047619,240.05059523809524,672,IN,10.0889,77.0595,1461.0,1.461
in_munnar,3,20.801612903225806,0.6193548387096774,1.0793951612903228,65.39784946236558,856.5608870967743,22.743279569892472,269.6236559139785,744,IN,10.0889,77.0595,1461.0,1.461
in_munnar,4,22.499583333333334,1.82,0.906888888888889,69.70138888888889,856.59,50.519444444444446,263.9472222222222,720,IN,10.0889,77.0595,1461.0,1.461
in_munnar,5,21.12284946236559,8.916129032258063,1.0897311827956988,87.86424731182795,855.5983870967741,92.56586021505376,185.7029569892473,744,IN,10.0889,77.0595,1461.0,1.461
in_munnar,6,19.947222222222223,10.303333333333335,1.7305972222222221,91.25,856.4386111111112,94.02916666666667,162.1263888888889,720,IN,10.0889,77.0595,1461.0,1.461
in_munnar,7,19.88010752688172,8.596774193548388,2.2623790322580644,89.45161290322581,856.259005376344,93.71908602150538,195.51344086021504,744,IN,10.0889,77.0595,1461.0,1.461
in_munnar,8,19.31263440860215,13.438709677419354,2.1013306451612905,92.18279569892474,856.790188172043,93.3010752688172,165.65591397849462,744,IN,10.0889,77.0595,1461.0,1.461
in_mysuru,1,21.993279569892472,0.06774193548387097,2.7883870967741933,58.96639784946237,931.6518817204301,34.01478494623656,223.08198924731184,744,IN,12.2958,76.6394,748.0,0.748
in_mysuru,2,23.87514880952381,0.02142857142857143,2.5235714285714286,52.010416666666664,930.2483630952381,30.875,262.4002976190476,672,IN,12.2958,76.6394,748.0,0.748
in_mysuru,3,26.22822580645161,0.2096774193548387,2.1038306451612905,54.736559139784944,929.2470430107528,25.43548387096774,281.02284946236557,744,IN,12.2958,76.6394,748.0,0.748
in_mysuru,4,28.070138888888888,0.30333333333333334,2.3990555555555555,59.00138888888889,928.4541666666667,36.475,285.3,720,IN,12.2958,76.6394,748.0,0.748
in_mysuru,5,26.605510752688172,1.7677419354838708,3.0124327956989245,70.18682795698925,927.3537634408601,73.06854838709677,244.90591397849462,744,IN,12.2958,76.6394,748.0,0.748
in_mysuru,6,23.884583333333335,4.3100000000000005,3.935236111111111,81.19305555555556,928.0116666666667,88.08333333333333,185.29583333333332,720,IN,12.2958,76.6394,748.0,0.748
in_mysuru,7,23.60645161290323,3.2225806451612904,4.962715053763441,79.97311827956989,927.561559139785,93.43413978494624,190.3279569892473,744,IN,12.2958,76.6394,748.0,0.748
in_mysuru,8,23.51465053763441,3.7935483870967746,4.387862903225806,79.74327956989248,928.6416666666667,89.96370967741936,185.19220430107526,744,IN,12.2958,76.6394,748.0,0.748
in_nathu_la,1,-3.7051075268817204,2.087096774193548,1.1793548387096775,58.145161290322584,607.0034946236559,43.744623655913976,137.04166666666666,744,IN,27.3868,88.8308,4298.0,4.298
in_nathu_la,2,-3.370833333333333,3.5392857142857146,1.1586160714285714,63.26934523809524,606.878125,51.305059523809526,155.94345238095238,672,IN,27.3868,88.8308,4298.0,4.298
in_nathu_la,3,-1.166532258064516,8.793548387096775,1.0877016129032258,84.20295698924731,608.152688172043,71.85215053763442,176.8494623655914,744,IN,27.3868,88.8308,4298.0,4.298
in_nathu_la,4,0.9475,8.456666666666665,1.1600833333333334,81.68333333333334,609.6268055555555,73.87083333333334,192.2125,720,IN,27.3868,88.8308,4298.0,4.298
in_nathu_la,5,2.8260752688172044,7.8032258064516125,1.1019354838709678,83.98655913978494,611.5313172043011,72.36827956989248,197.25672043010752,744,IN,27.3868,88.8308,4298.0,4.298
in_nathu_la,6,6.518888888888889,17.16,1.0735277777777779,88.51388888888889,614.1647222222222,79.41944444444445,184.87916666666666,720,IN,27.3868,88.8308,4298.0,4.298
in_nathu_la,7,7.56008064516129,22.08709677419355,1.0126881720430108,93.24327956989248,614.4202956989247,93.78091397849462,168.96505376344086,744,IN,27.3868,88.8308,4298.0,4.298
in_nathu_la,8,7.456048387096774,20.458064516129035,0.989247311827957,92.28360215053763,615.2120967741936,92.8225806451613,166.19489247311827,744,IN,27.3868,88.8308,4298.0,4.298
in_ooty,1,13.463844086021506,0.732258064516129,1.5573655913978495,75.38172043010752,783.9327956989247,44.51075268817204,224.1733870967742,744,IN,11.4102,76.695,2235.0,2.235
in_ooty,2,14.60907738095238,0.48571428571428577,1.4285565476190476,68.34672619047619,783.3696428571429,39.663690476190474,259.21875,672,IN,11.4102,76.695,2235.0,2.235
in_ooty,3,15.965994623655915,0.4935483870967742,1.5613844086021507,60.615591397849464,783.1739247311829,19.317204301075268,284.241935483871,744,IN,11.4102,76.695,2235.0,2.235
in_ooty,4,18.0875,0.96,1.568125,61.168055555555554,783.5690277777777,37.87222222222222,286.9291666666667,720,IN,11.4102,76.695,2235.0,2.235
in_ooty,5,17.613440860215054,4.012903225806451,1.4832123655913978,79.40456989247312,782.564247311828,79.27956989247312,234.86693548387098,744,IN,11.4102,76.695,2235.0,2.235
in_ooty,6,16.387083333333333,7.256666666666666,2.064861111111111,86.19444444444444,782.59875,87.99166666666666,186.80833333333334,720,IN,11.4102,76.695,2235.0,2.235
in_ooty,7,16.45241935483871,2.993548387096774,2.7054435483870964,82.14247311827957,782.2521505376344,91.78897849462365,203.2970430107527,744,IN,11.4102,76.695,2235.0,2.235
in_ooty,8,16.02258064516129,3.9419354838709677,2.583763440860215,84.54166666666667,782.8854838709678,86.34543010752688,198.74193548387098,744,IN,11.4102,76.695,2235.0,2.235
in_shillong,1,12.361827956989249,0.0032258064516129032,0.8028629032258066,71.49462365591398,859.2291666666666,19.396505376344088,179.08064516129033,744,IN,25.5788,91.8933,1436.0,1.436
in_shillong,2,14.664583333333335,0.8571428571428571,0.9165625,63.76190476190476,858.616517857143,34.898809523809526,200.95386904761904,672,IN,25.5788,91.8933,1436.0,1.436
in_shillong,3,15.761021505376345,7.17741935483871,1.3309139784946238,81.40725806451613,857.614247311828,63.04838709677419,177.55645161290323,744,IN,25.5788,91.8933,1436.0,1.436
in_shillong,4,17.75736111111111,12.576666666666666,1.5060138888888888,86.86111111111111,856.6275,71.86944444444444,182.00416666666666,720,IN,25.5788,91.8933,1436.0,1.436
in_shillong,5,19.27029569892473,10.029032258064515,1.2026881720430107,87.86827956989248,856.3779569892472,72.0739247311828,190.95833333333334,744,IN,25.5788,91.8933,1436.0,1.436
in_shillong,6,21.24041666666667,14.146666666666667,1.4222777777777778,89.69583333333334,855.1269444444445,91.29722222222222,162.79305555555555,720,IN,25.5788,91.8933,1436.0,1.436
in_shillong,7,21.62728494623656,22.73548387096774,1.618454301075269,89.83602150537635,853.9680107526881,95.05779569892474,150.76344086021504,744,IN,25.5788,91.8933,1436.0,1.436
in_shillong,8,21.683333333333334,15.790322580645162,1.350752688172043,89.76209677419355,854.865188172043,92.69623655913979,156.38844086021504,744,IN,25.5788,91.8933,1436.0,1.436
in_tawang,1,1.7689516129032257,0.2064516129032258,1.0146102150537635,69.54569892473118,717.3069892473119,37.208333333333336,179.21505376344086,744,IN,27.5861,91.8594,2922.0,2.922
in_tawang,2,2.7095238095238097,1.467857142857143,1.0692559523809524,72.10863095238095,717.5495535714285,48.535714285714285,203.23660714285714,672,IN,27.5861,91.8594,2922.0,2.922
in_tawang,3,4.496639784946237,7.34516129032258,0.9213844086021505,85.47446236559139,717.7922043010753,79.55376344086021,182.36424731182797,744,IN,27.5861,91.8594,2922.0,2.922
in_tawang,4,7.127361111111111,7.79,0.9532361111111112,85.74722222222222,718.7002777777778,82.91805555555555,205.3,720,IN,27.5861,91.8594,2922.0,2.922
in_tawang,5,9.81505376344086,7.448387096774194,0.9804301075268818,85.50672043010752,720.719623655914,76.93145161290323,226.28494623655914,744,IN,27.5861,91.8594,2922.0,2.922
in_tawang,6,13.289583333333333,10.68,0.9505138888888889,87.24722222222222,721.7266666666667,84.19444444444444,202.35,720,IN,27.5861,91.8594,2922.0,2.922
in_tawang,7,14.376747311827955,13.86451612903226,0.7308736559139785,90.89516129032258,722.2221774193549,91.77822580645162,166.30376344086022,744,IN,27.5861,91.8594,2922.0,2.922
in_tawang,8,14.403494623655915,10.570967741935483,0.7429973118279569,89.97043010752688,723.0852150537635,92.24596774193549,169.26478494623655,744,IN,27.5861,91.8594,2922.0,2.922
in_thiruvananthapuram,1,25.94233870967742,0.564516129032258,1.8025806451612902,68.98655913978494,1011.4193548387096,36.93010752688172,240.43548387096774,744,IN,8.5241,76.9366,12.0,0.012
in_thiruvananthapuram,2,26.673511904761902,1.5107142857142857,1.8458184523809524,69.95238095238095,1010.0223214285714,52.50595238095238,251.2529761904762,672,IN,8.5241,76.9366,12.0,0.012
in_thiruvananthapuram,3,26.57217741935484,2.661290322580645,1.9783870967741937,79.44489247311827,1009.247311827957,31.267473118279568,280.27016129032256,744,IN,8.5241,76.9366,12.0,0.012
in_thiruvananthapuram,4,27.797638888888887,4.123333333333334,2.5546666666666664,80.825,1008.1963888888889,55.355555555555554,273.12916666666666,720,IN,8.5241,76.9366,12.0,0.012
in_thiruvananthapuram,5,26.728897849462363,9.474193548387095,3.2293682795698926,86.10483870967742,1007.6575268817204,86.06854838709677,202.86021505376345,744,IN,8.5241,76.9366,12.0,0.012
in_thiruvananthapuram,6,25.89236111111111,10.916666666666666,4.590638888888889,87.71805555555555,1009.416388888889,89.51805555555555,206.79305555555555,720,IN,8.5241,76.9366,12.0,0.012
in_thiruvananthapuram,7,25.919489247311827,4.996774193548387,4.861975806451613,87.33870967741936,1009.1282258064516,83.75537634408602,237.50806451612902,744,IN,8.5241,76.9366,12.0,0.012
in_thiruvananthapuram,8,25.15510752688172,5.77741935483871,4.743077956989247,88.9758064516129,1010.2206989247311,88.40456989247312,197.83467741935485,744,IN,8.5241,76.9366,12.0,0.012
in_thoothukudi,1,25.647849462365592,0.47096774193548396,4.90135752688172,70.41666666666667,1013.1711021505376,46.85618279569893,216.13440860215053,744,IN,8.7642,78.1348,3.0,0.003
in_thoothukudi,2,26.507440476190474,0.7142857142857142,4.3855505952380955,72.45684523809524,1011.5276785714285,57.558035714285715,238.76190476190476,672,IN,8.7642,78.1348,3.0,0.003
in_thoothukudi,3,27.9502688172043,0.7838709677419355,2.8807930107526882,73.57661290322581,1009.9251344086022,22.533602150537636,277.15994623655916,744,IN,8.7642,78.1348,3.0,0.003
in_thoothukudi,4,30.34736111111111,0.23333333333333334,3.1346527777777777,68.69305555555556,1008.2213888888889,49.05972222222222,284.04027777777776,720,IN,8.7642,78.1348,3.0,0.003
in_thoothukudi,5,29.874865591397853,3.5451612903225813,3.5354166666666664,72.25403225806451,1006.8668010752689,71.58870967741936,233.24193548387098,744,IN,8.7642,78.1348,3.0,0.003
in_thoothukudi,6,30.13236111111111,0.3333333333333333,4.543708333333333,66.11805555555556,1008.0743055555556,78.87361111111112,249.48333333333332,720,IN,8.7642,78.1348,3.0,0.003
in_thoothukudi,7,30.1627688172043,0.17419354838709677,4.515887096774194,64.24327956989248,1007.5106182795699,74.43010752688173,263.4731182795699,744,IN,8.7642,78.1348,3.0,0.003
in_thoothukudi,8,29.41505376344086,0.5612903225806452,4.411290322580645,66.33467741935483,1008.5600806451612,81.18279569892474,234.3965053763441,744,IN,8.7642,78.1348,3.0,0.003
kh_bokor,1,19.549193548387098,0.535483870967742,1.7150268817204302,65.9489247311828,901.921505376344,58.68682795698925,215.61290322580646,744,KH,10.628,104.028,1013.0,1.013
kh_bokor,2,21.090029761904763,3.2678571428571423,1.4240029761904762,75.82738095238095,900.8485119047618,69.04315476190476,215.86755952380952,672,KH,10.628,104.028,1013.0,1.013
kh_bokor,3,21.1377688172043,2.203225806451613,1.4559139784946238,80.3239247311828,900.4729838709678,45.806451612903224,234.93548387096774,744,KH,10.628,104.028,1013.0,1.013
kh_bokor,4,23.09736111111111,1.8233333333333337,1.6619583333333332,75.31111111111112,899.8127777777777,41.6125,258.9888888888889,720,KH,10.628,104.028,1013.0,1.013
kh_bokor,5,22.34233870967742,8.535483870967742,1.8863709677419356,85.66397849462365,899.1943548387096,87.62903225806451,213.44892473118279,744,KH,10.628,104.028,1013.0,1.013
kh_bokor,6,21.75722222222222,8.16,2.2609027777777775,88.6,899.7343055555555,89.38333333333334,194.8388888888889,720,KH,10.628,104.028,1013.0,1.013
kh_bokor,7,20.953225806451613,12.57741935483871,2.482231182795699,90.96774193548387,898.9869623655915,85.99462365591398,161.36424731182797,744,KH,10.628,104.028,1013.0,1.013
kh_bokor,8,21.234408602150538,7.212903225806452,2.921747311827957,88.93548387096774,899.423252688172,89.87903225806451,189.3252688172043,744,KH,10.628,104.028,1013.0,1.013
kh_phnom_penh,1,25.605376344086025,0.022580645161290325,2.339475806451613,60.736559139784944,1011.792741935484,47.4744623655914,232.39247311827958,744,KH,11.5564,104.9282,14.0,0.014
kh_phnom_penh,2,28.154613095238098,1.2714285714285714,2.0347321428571425,64.0,1009.4813988095239,64.0625,229.83482142857142,672,KH,11.5564,104.9282,14.0,0.014
kh_phnom_penh,3,28.80698924731183,0.28387096774193554,2.2808333333333333,63.67607526881721,1008.9815860215054,32.810483870967744,252.11827956989248,744,KH,11.5564,104.9282,14.0,0.014
kh_phnom_penh,4,31.35402777777778,0.19333333333333333,2.7318611111111113,58.50972222222222,1007.0619444444444,31.059722222222224,284.6125,720,KH,11.5564,104.9282,14.0,0.014
kh_phnom_penh,5,30.466129032258063,2.8903225806451616,2.0132795698924735,68.92338709677419,1006.6619623655914,84.65860215053763,235.7271505376344,744,KH,11.5564,104.9282,14.0,0.014
kh_phnom_penh,6,29.252638888888892,4.816666666666666,2.1614583333333335,74.9125,1007.3079166666666,85.82638888888889,217.4763888888889,720,KH,11.5564,104.9282,14.0,0.014
kh_phnom_penh,7,27.656317204301075,7.780645161290321,2.741787634408602,81.44354838709677,1006.8063172043011,81.40591397849462,183.44220430107526,744,KH,11.5564,104.9282,14.0,0.014
kh_phnom_penh,8,28.080241935483873,3.8516129032258064,3.4973521505376346,77.75940860215054,1007.0926075268818,88.86021505376344,194.06182795698925,744,KH,11.5564,104.9282,14.0,0.014
kh_sen_monorom,1,21.008198924731182,0.0,4.277150537634409,59.93682795698925,938.3475806451613,47.16263440860215,229.76478494623655,744,KH,12.4558,107.1881,682.0,0.682
kh_sen_monorom,2,23.626190476190477,1.8678571428571429,3.5325744047619048,63.433035714285715,937.0068452380953,61.08779761904762,227.51190476190476,672,KH,12.4558,107.1881,682.0,0.682
kh_sen_monorom,3,24.30712365591398,0.4161290322580645,2.919704301075269,63.534946236559136,936.4528225806451,25.477150537634408,266.9543010752688,744,KH,12.4558,107.1881,682.0,0.682
kh_sen_monorom,4,25.999444444444443,1.9533333333333331,2.075083333333333,67.72777777777777,935.2640277777778,37.11944444444445,271.2236111111111,720,KH,12.4558,107.1881,682.0,0.682
kh_sen_monorom,5,25.43010752688172,5.938709677419355,2.021733870967742,79.04435483870968,934.8114247311827,81.06451612903226,230.61155913978496,744,KH,12.4558,107.1881,682.0,0.682
kh_sen_monorom,6,23.967499999999998,6.843333333333334,2.549347222222222,88.60416666666667,935.0076388888889,82.34027777777777,202.90277777777777,720,KH,12.4558,107.1881,682.0,0.682
kh_sen_monorom,7,23.101881720430107,10.025806451612905,3.270349462365591,89.8991935483871,934.0485215053764,80.6491935483871,182.06182795698925,744,KH,12.4558,107.1881,682.0,0.682
kh_sen_monorom,8,23.148924731182795,9.729032258064517,4.30755376344086,90.54032258064517,934.1475806451614,86.76075268817205,186.9516129032258,744,KH,12.4558,107.1881,682.0,0.682
la_luang_prabang,1,21.024731182795698,0.012903225806451613,0.9070564516129033,69.98387096774194,982.3854838709678,15.637096774193548,205.2755376344086,744,LA,19.8833,102.1333,297.0,0.297
la_luang_prabang,2,24.940624999999997,0.6214285714285714,0.9758184523809523,66.5639880952381,979.6061011904762,28.717261904761905,205.82738095238096,672,LA,19.8833,102.1333,297.0,0.297
la_luang_prabang,3,26.35645161290323,0.9774193548387097,1.2168817204301074,65.04435483870968,978.4334677419355,25.333333333333332,246.33064516129033,744,LA,19.8833,102.1333,297.0,0.297
la_luang_prabang,4,29.705972222222222,1.7933333333333334,1.5179861111111113,59.24722222222222,975.08875,27.759722222222223,269.65972222222223,720,LA,19.8833,102.1333,297.0,0.297
la_luang_prabang,5,27.023521505376344,6.429032258064517,1.1748924731182795,85.33467741935483,975.744623655914,75.59946236559139,220.5228494623656,744,LA,19.8833,102.1333,297.0,0.297
la_luang_prabang,6,27.889027777777777,5.986666666666666,1.6198194444444445,79.97777777777777,974.2825,87.39305555555555,219.68055555555554,720,LA,19.8833,102.1333,297.0,0.297
la_luang_prabang,7,25.68010752688172,12.729032258064517,1.3224193548387098,91.0524193548387,972.9975806451612,94.88440860215054,151.9233870967742,744,LA,19.8833,102.1333,297.0,0.297
la_luang_prabang,8,26.27244623655914,10.070967741935483,1.328010752688172,89.46102150537635,972.7412634408602,90.05779569892474,163.63037634408602,744,LA,19.8833,102.1333,297.0,0.297
la_paksong,1,16.761424731182796,0.0,1.613521505376344,65.63440860215054,875.4762096774194,26.89516129032258,230.41801075268816,744,LA,15.1817,106.23,1284.0,1.284
la_paksong,2,20.51235119047619,1.3821428571428571,1.5025892857142857,63.29315476190476,874.985119047619,49.01934523809524,226.65029761904762,672,LA,15.1817,106.23,1284.0,1.284
la_paksong,3,20.70174731182796,3.9129032258064513,1.4740994623655914,70.9247311827957,874.5986559139785,36.50672043010753,247.34408602150538,744,LA,15.1817,106.23,1284.0,1.284
la_paksong,4,22.905555555555555,7.506666666666666,1.6692083333333332,69.86527777777778,873.7331944444445,39.356944444444444,272.3625,720,LA,15.1817,106.23,1284.0,1.284
la_paksong,5,22.214247311827958,10.85483870967742,1.541720430107527,84.52822580645162,873.377688172043,83.59005376344086,224.59408602150538,744,LA,15.1817,106.23,1284.0,1.284
la_paksong,6,21.88,9.306666666666667,1.836666666666667,86.96527777777777,873.1852777777779,82.68888888888888,214.675,720,LA,15.1817,106.23,1284.0,1.284
la_paksong,7,20.52809139784946,19.32258064516129,2.0970698924731184,92.43817204301075,871.5940860215054,93.52822580645162,141.79301075268816,744,LA,15.1817,106.23,1284.0,1.284
la_paksong,8,20.559677419354838,23.59032258064516,2.6325,93.65860215053763,871.4095430107526,95.93682795698925,129.09408602150538,744,LA,15.1817,106.23,1284.0,1.284
la_phonsavan,1,15.210618279569893,0.0,1.4360483870967742,71.69489247311827,892.3897849462365,28.868279569892472,209.96370967741936,744,LA,19.45,103.2167,1125.0,1.125
la_phonsavan,2,18.631845238095238,1.2035714285714287,1.5010565476190476,73.02678571428571,891.229761904762,42.88690476190476,200.82886904761904,672,LA,19.45,103.2167,1125.0,1.125
la_phonsavan,3,19.36599462365591,1.4096774193548387,1.7416801075268817,76.38978494623656,890.6155913978495,36.14784946236559,234.55241935483872,744,LA,19.45,103.2167,1125.0,1.125
la_phonsavan,4,23.344444444444445,2.3766666666666665,1.877486111111111,67.17777777777778,888.8773611111111,33.019444444444446,263.19305555555553,720,LA,19.45,103.2167,1125.0,1.125
la_phonsavan,5,22.07029569892473,5.629032258064516,1.5369086021505376,86.04569892473118,888.9720430107526,81.24193548387096,203.38037634408602,744,LA,19.45,103.2167,1125.0,1.125
la_phonsavan,6,22.950833333333332,4.1466666666666665,1.8199861111111113,82.72361111111111,887.9511111111112,88.02777777777777,204.8388888888889,720,LA,19.45,103.2167,1125.0,1.125
la_phonsavan,7,21.603629032258066,9.245161290322581,1.5389247311827958,89.0241935483871,886.1557795698925,96.55779569892474,145.15456989247312,744,LA,19.45,103.2167,1125.0,1.125
la_phonsavan,8,21.872177419354838,9.461290322580645,1.5345295698924732,89.94086021505376,885.9522849462365,93.34139784946237,146.46102150537635,744,LA,19.45,103.2167,1125.0,1.125
la_vientiane,1,21.31948924731183,0.0,1.6120698924731185,63.56317204301075,995.3641129032259,9.11021505376344,219.95833333333334,744,LA,17.9757,102.6331,179.0,0.179
la_vientiane,2,25.39985119047619,0.7678571428571428,1.8451041666666668,61.61904761904762,992.0589285714285,20.891369047619047,232.5952380952381,672,LA,17.9757,102.6331,179.0,0.179
la_vientiane,3,27.7877688172043,0.23870967741935484,1.9949865591397848,56.44758064516129,990.7666666666667,19.72983870967742,255.48387096774192,744,LA,17.9757,102.6331,179.0,0.179
la_vientiane,4,30.987222222222222,1.0833333333333333,2.013611111111111,53.52916666666667,987.3047222222223,22.843055555555555,279.2319444444444,720,LA,17.9757,102.6331,179.0,0.179
la_vientiane,5,28.424865591397847,8.316129032258065,1.5317338709677417,77.28629032258064,987.8298387096775,75.51344086021506,229.1451612903226,744,LA,17.9757,102.6331,179.0,0.179
la_vientiane,6,28.39,6.143333333333333,1.6879166666666665,79.63194444444444,986.8604166666667,86.9625,225.48055555555555,720,LA,17.9757,102.6331,179.0,0.179
la_vientiane,7,26.721639784946237,10.732258064516127,1.7545564516129033,85.58736559139786,985.516129032258,93.58198924731182,161.92876344086022,744,LA,17.9757,102.6331,179.0,0.179
la_vientiane,8,27.017473118279568,11.032258064516128,2.1784274193548385,84.27150537634408,985.0606182795699,92.31854838709677,154.08333333333334,744,LA,17.9757,102.6331,179.0,0.179
lk_ambewela,1,16.27258064516129,3.9645161290322584,1.3943951612903227,83.06989247311827,816.7399193548387,69.72043010752688,188.4247311827957,744,LK,6.8992,80.8028,1885.0,1.885
lk_ambewela,2,16.368303571428573,7.867857142857143,1.4492708333333333,86.04761904761905,815.8425595238094,77.47321428571429,180.3125,672,LK,6.8992,80.8028,1885.0,1.885
